timeOpen,timeClose,timeHigh,timeLow,name,open,high,low,close,volume,marketCap,timestamp
2025-05-11 10:00:00,2025-05-11 11:00:00,2025-05-11 10:00:00,2025-05-11 10:00:00,ethereum,2515.203804285232,2515.203804285232,2515.203804285232,2515.203804285232,32956976821.732903,303741995899.23035,2025-05-11 10:00:00
2025-05-11 11:00:00,2025-05-11 12:00:00,2025-05-11 11:00:00,2025-05-11 11:00:00,ethereum,2509.614582828338,2509.614582828338,2509.614582828338,2509.614582828338,32314375817.84496,302576056764.51434,2025-05-11 11:00:00
2025-05-11 12:00:00,2025-05-11 13:00:00,2025-05-11 12:00:00,2025-05-11 12:00:00,ethereum,2528.7848474402176,2528.7848474402176,2528.7848474402176,2528.7848474402176,31319113660.69119,305017915828.43494,2025-05-11 12:00:00
2025-05-11 13:00:00,2025-05-11 14:00:00,2025-05-11 13:00:00,2025-05-11 13:00:00,ethereum,2517.628700976869,2517.628700976869,2517.628700976869,2517.628700976869,31594582900.266624,304166294454.2139,2025-05-11 13:00:00
2025-05-11 14:00:00,2025-05-11 15:00:00,2025-05-11 14:00:00,2025-05-11 14:00:00,ethereum,2480.2988750444515,2480.2988750444515,2480.2988750444515,2480.2988750444515,31852235928.909355,299656305083.81226,2025-05-11 14:00:00
2025-05-11 15:00:00,2025-05-11 16:00:00,2025-05-11 15:00:00,2025-05-11 15:00:00,ethereum,2491.1468312536726,2491.1468312536726,2491.1468312536726,2491.1468312536726,31577179917.791588,300398440931.7643,2025-05-11 15:00:00
2025-05-11 16:00:00,2025-05-11 17:00:00,2025-05-11 16:00:00,2025-05-11 16:00:00,ethereum,2462.533734758777,2462.533734758777,2462.533734758777,2462.533734758777,30491015563.52011,297497448733.1766,2025-05-11 16:00:00
2025-05-11 17:00:00,2025-05-11 18:00:00,2025-05-11 17:00:00,2025-05-11 17:00:00,ethereum,2469.1137424257754,2469.1137424257754,2469.1137424257754,2469.1137424257754,29634976073.65354,297790908473.93567,2025-05-11 17:00:00
2025-05-11 18:00:00,2025-05-11 19:00:00,2025-05-11 18:00:00,2025-05-11 18:00:00,ethereum,2491.714659484113,2491.714659484113,2491.714659484113,2491.714659484113,28716951043.094204,300839510521.11554,2025-05-11 18:00:00
2025-05-11 19:00:00,2025-05-11 20:00:00,2025-05-11 19:00:00,2025-05-11 19:00:00,ethereum,2506.7572188940494,2506.7572188940494,2506.7572188940494,2506.7572188940494,28476352282.282635,302882108481.4635,2025-05-11 19:00:00
2025-05-11 20:00:00,2025-05-11 21:00:00,2025-05-11 20:00:00,2025-05-11 20:00:00,ethereum,2513.8253887796327,2513.8253887796327,2513.8253887796327,2513.8253887796327,29544577800.616478,303782781880.45557,2025-05-11 20:00:00
2025-05-11 21:00:00,2025-05-11 22:00:00,2025-05-11 21:00:00,2025-05-11 21:00:00,ethereum,2508.131804094531,2508.131804094531,2508.131804094531,2508.131804094531,29096860683.231194,302838812011.9571,2025-05-11 21:00:00
2025-05-11 22:00:00,2025-05-11 23:00:00,2025-05-11 22:00:00,2025-05-11 22:00:00,ethereum,2517.566785683754,2517.566785683754,2517.566785683754,2517.566785683754,28577807083.804897,303971348370.7156,2025-05-11 22:00:00
2025-05-11 23:00:00,2025-05-12 00:00:00,2025-05-11 23:00:00,2025-05-11 23:00:00,ethereum,2501.018796919014,2501.018796919014,2501.018796919014,2501.018796919014,27677363069.71543,301906098275.97217,2025-05-11 23:00:00
2025-05-12 00:00:00,2025-05-12 01:00:00,2025-05-12 00:00:00,2025-05-12 00:00:00,ethereum,2509.652769049867,2509.652769049867,2509.652769049867,2509.652769049867,25926958924.607414,302961308420.7588,2025-05-12 00:00:00
2025-05-12 01:00:00,2025-05-12 02:00:00,2025-05-12 01:00:00,2025-05-12 01:00:00,ethereum,2533.807923829595,2533.807923829595,2533.807923829595,2533.807923829595,24232377076.295593,305711889192.3747,2025-05-12 01:00:00
2025-05-12 02:00:00,2025-05-12 03:00:00,2025-05-12 02:00:00,2025-05-12 02:00:00,ethereum,2510.9157019634945,2510.9157019634945,2510.9157019634945,2510.9157019634945,21947134660.03107,302935110315.5032,2025-05-12 02:00:00
2025-05-12 03:00:00,2025-05-12 04:00:00,2025-05-12 03:00:00,2025-05-12 03:00:00,ethereum,2520.8609615225037,2520.8609615225037,2520.8609615225037,2520.8609615225037,23499662084.366295,304206161466.1203,2025-05-12 03:00:00
2025-05-12 04:00:00,2025-05-12 05:00:00,2025-05-12 04:00:00,2025-05-12 04:00:00,ethereum,2516.6969110791624,2516.6969110791624,2516.6969110791624,2516.6969110791624,23338734058.548084,303907709379.1775,2025-05-12 04:00:00
2025-05-12 05:00:00,2025-05-12 06:00:00,2025-05-12 05:00:00,2025-05-12 05:00:00,ethereum,2517.862202056849,2517.862202056849,2517.862202056849,2517.862202056849,23269846116.811348,303828191984.6837,2025-05-12 05:00:00
2025-05-12 06:00:00,2025-05-12 07:00:00,2025-05-12 06:00:00,2025-05-12 06:00:00,ethereum,2496.5332619948917,2496.5332619948917,2496.5332619948917,2496.5332619948917,22281072607.059,301439100629.3288,2025-05-12 06:00:00
2025-05-12 07:00:00,2025-05-12 08:00:00,2025-05-12 07:00:00,2025-05-12 07:00:00,ethereum,2516.7957844967186,2516.7957844967186,2516.7957844967186,2516.7957844967186,22215027728.09653,303641007344.136,2025-05-12 07:00:00
2025-05-12 08:00:00,2025-05-12 09:00:00,2025-05-12 08:00:00,2025-05-12 08:00:00,ethereum,2549.894723572004,2549.894723572004,2549.894723572004,2549.894723572004,22468783669.226242,308059900649.6227,2025-05-12 08:00:00
2025-05-12 09:00:00,2025-05-12 10:00:00,2025-05-12 09:00:00,2025-05-12 09:00:00,ethereum,2574.938935577758,2574.938935577758,2574.938935577758,2574.938935577758,24735835889.378986,310904037489.4658,2025-05-12 09:00:00
2025-05-12 10:00:00,2025-05-12 11:00:00,2025-05-12 10:00:00,2025-05-12 10:00:00,ethereum,2551.600622391546,2551.600622391546,2551.600622391546,2551.600622391546,23693658957.182827,308081982779.79767,2025-05-12 10:00:00
2025-05-12 11:00:00,2025-05-12 12:00:00,2025-05-12 11:00:00,2025-05-12 11:00:00,ethereum,2557.7534306841217,2557.7534306841217,2557.7534306841217,2557.7534306841217,24930270376.936012,308689378570.00824,2025-05-12 11:00:00
2025-05-12 12:00:00,2025-05-12 13:00:00,2025-05-12 12:00:00,2025-05-12 12:00:00,ethereum,2530.9107979203077,2530.9107979203077,2530.9107979203077,2530.9107979203077,24974246401.123703,305459520544.34375,2025-05-12 12:00:00
2025-05-12 13:00:00,2025-05-12 14:00:00,2025-05-12 13:00:00,2025-05-12 13:00:00,ethereum,2553.8584535235113,2553.8584535235113,2553.8584535235113,2553.8584535235113,25650716534.376236,308454743650.0398,2025-05-12 13:00:00
2025-05-12 14:00:00,2025-05-12 15:00:00,2025-05-12 14:00:00,2025-05-12 14:00:00,ethereum,2561.688889607242,2561.688889607242,2561.688889607242,2561.688889607242,26046958541.623108,309513441492.3372,2025-05-12 14:00:00
2025-05-12 15:00:00,2025-05-12 16:00:00,2025-05-12 15:00:00,2025-05-12 15:00:00,ethereum,2512.565026605353,2512.565026605353,2512.565026605353,2512.565026605353,27606712431.75607,303345761203.888,2025-05-12 15:00:00
2025-05-12 16:00:00,2025-05-12 17:00:00,2025-05-12 16:00:00,2025-05-12 16:00:00,ethereum,2488.87195754918,2488.87195754918,2488.87195754918,2488.87195754918,27862649282.642056,300953485220.5881,2025-05-12 16:00:00
2025-05-12 17:00:00,2025-05-12 18:00:00,2025-05-12 17:00:00,2025-05-12 17:00:00,ethereum,2502.6531331532437,2502.6531331532437,2502.6531331532437,2502.6531331532437,28514674772.97121,302357825981.7888,2025-05-12 17:00:00
2025-05-12 18:00:00,2025-05-12 19:00:00,2025-05-12 18:00:00,2025-05-12 18:00:00,ethereum,2477.259988751511,2477.259988751511,2477.259988751511,2477.259988751511,28679993552.651424,299032365130.12933,2025-05-12 18:00:00
2025-05-12 19:00:00,2025-05-12 20:00:00,2025-05-12 19:00:00,2025-05-12 19:00:00,ethereum,2443.223474051164,2443.223474051164,2443.223474051164,2443.223474051164,30340723909.399883,294436481459.2359,2025-05-12 19:00:00
2025-05-12 20:00:00,2025-05-12 21:00:00,2025-05-12 20:00:00,2025-05-12 20:00:00,ethereum,2457.6391105671846,2457.6391105671846,2457.6391105671846,2457.6391105671846,31040783005.70091,296572283660.09814,2025-05-12 20:00:00
2025-05-12 21:00:00,2025-05-12 22:00:00,2025-05-12 21:00:00,2025-05-12 21:00:00,ethereum,2487.0117849933504,2487.0117849933504,2487.0117849933504,2487.0117849933504,32372916131.962444,299969171256.61755,2025-05-12 21:00:00
2025-05-12 22:00:00,2025-05-12 23:00:00,2025-05-12 22:00:00,2025-05-12 22:00:00,ethereum,2481.728663161603,2481.728663161603,2481.728663161603,2481.728663161603,32556025588.358086,299436300173.7064,2025-05-12 22:00:00
2025-05-12 23:00:00,2025-05-13 00:00:00,2025-05-12 23:00:00,2025-05-12 23:00:00,ethereum,2488.7558379805832,2488.7558379805832,2488.7558379805832,2488.7558379805832,31222320784.342247,300624618365.7189,2025-05-12 23:00:00
2025-05-13 00:00:00,2025-05-13 01:00:00,2025-05-13 00:00:00,2025-05-13 00:00:00,ethereum,2493.4527681748255,2493.4527681748255,2493.4527681748255,2493.4527681748255,32317570068.07026,301044338817.8996,2025-05-13 00:00:00
